Timestamp,Origin,Destination,DistanceMiles,DurationHours,Weather,Temperature,SourceAPI
2025-05-02T07:27:05.121979,"Harrisburg, PA","Seattle, WA",2722.45,41.52,17.66,Clouds,Mapbox
2025-05-02T07:27:08.557707,"Harrisburg, PA","Orlando, FL",958.57,14.03,17.66,Clouds,Google
2025-05-02T07:27:10.529503,"Harrisburg, PA","Orlando, FL",962.59,16.63,17.66,Clouds,ORS
2025-05-02T07:27:11.668906,"Harrisburg, PA","Orlando, FL",957.88,15.16,17.66,Clouds,HERE
2025-05-02T07:27:14.379938,"Harrisburg, PA","Orlando, FL",962.38,14.91,17.66,Clouds,Mapbox
2025-05-02T07:27:17.317873,"Harrisburg, PA","Washington, DC",117.33,2.21,17.66,Clouds,Google
2025-05-02T07:27:18.882027,"Harrisburg, PA","Washington, DC",122.66,2.7,17.66,Clouds,ORS
2025-05-02T07:27:19.948026,"Harrisburg, PA","Washington, DC",129.51,2.39,17.66,Clouds,HERE
2025-05-02T07:27:22.482731,"Harrisburg, PA","Washington, DC",117.74,2.47,17.66,Clouds,Mapbox
2025-05-02T07:27:25.833475,"Harrisburg, PA","Detroit, MI",483.2,7.29,17.66,Clouds,Google
2025-05-02T07:27:27.645879,"Harrisburg, PA","Detroit, MI",481.81,8.22,17.66,Clouds,ORS
2025-05-02T07:27:28.734169,"Harrisburg, PA","Detroit, MI",482.84,7.3,17.66,Clouds,HERE
2025-05-02T07:27:31.354938,"Harrisburg, PA","Detroit, MI",482.66,7.53,17.66,Clouds,Mapbox
2025-05-02T07:27:35.311897,"Harrisburg, PA","Houston, TX",1462.22,21.36,17.66,Clouds,Google
2025-05-02T07:27:37.532198,"Harrisburg, PA","Houston, TX",1462.95,24.35,17.66,Clouds,ORS
2025-05-02T07:27:38.684221,"Harrisburg, PA","Houston, TX",1462.17,22.32,17.66,Clouds,HERE
2025-05-02T07:27:41.709003,"Harrisburg, PA","Houston, TX",1464.61,22.09,17.66,Clouds,Mapbox
2025-05-02T07:27:45.271549,"Harrisburg, PA","Miami, FL",1168.81,16.96,17.66,Clouds,Google
2025-05-02T07:27:47.114948,"Harrisburg, PA","Miami, FL",1166.48,20.08,17.67,Clouds,ORS
2025-05-02T07:27:48.287880,"Harrisburg, PA","Miami, FL",1162.28,18.07,17.67,Clouds,HERE
2025-05-02T07:27:51.076346,"Harrisburg, PA","Miami, FL",1167.1,18.02,17.66,Clouds,Mapbox
2025-05-02T07:27:53.999041,"Harrisburg, PA","Baltimore, MD",79.41,1.34,17.66,Clouds,Google
2025-05-02T07:27:55.519539,"Harrisburg, PA","Baltimore, MD",78.61,1.73,17.66,Clouds,ORS
2025-05-02T07:27:56.579822,"Harrisburg, PA","Baltimore, MD",78.78,1.42,17.67,Clouds,HERE
2025-05-02T07:27:59.206813,"Harrisburg, PA","Baltimore, MD",78.85,1.41,17.66,Clouds,Mapbox
2025-05-02T07:28:02.805483,"Harrisburg, PA","Pittsburgh, PA",203.19,3.26,17.66,Clouds,Google
2025-05-02T07:28:04.473554,"Harrisburg, PA","Pittsburgh, PA",202.54,3.81,17.67,Clouds,ORS
2025-05-02T07:28:05.543314,"Harrisburg, PA","Pittsburgh, PA",203.7,3.29,17.67,Clouds,HERE
2025-05-02T07:28:08.133992,"Harrisburg, PA","Pittsburgh, PA",203.25,3.43,17.66,Clouds,Mapbox
2025-05-02T07:28:12.154177,"Harrisburg, PA","Las Vegas, NV",2372.33,34.6,17.66,Clouds,Google
2025-05-02T07:28:14.406037,"Harrisburg, PA","Las Vegas, NV",2388.09,37.95,17.66,Clouds,ORS
2025-05-02T07:28:15.606493,"Harrisburg, PA","Las Vegas, NV",2374.84,34.52,17.67,Clouds,HERE
2025-05-02T07:28:18.808032,"Harrisburg, PA","Las Vegas, NV",2375.18,35.94,17.66,Clouds,Mapbox
2025-05-02T07:28:22.166448,"Harrisburg, PA","Chicago, IL",657.96,9.97,17.66,Clouds,Google
2025-05-02T07:28:23.926382,"Harrisburg, PA","Chicago, IL",655.99,11.21,17.66,Clouds,ORS
2025-05-02T07:28:25.029856,"Harrisburg, PA","Chicago, IL",659.06,10.17,17.67,Clouds,HERE
2025-05-02T07:28:27.704160,"Harrisburg, PA","Chicago, IL",658.32,10.25,17.67,Clouds,Mapbox
2025-05-02T07:28:30.598924,"Harrisburg, PA","Boston, MA",380.05,6.27,17.67,Clouds,Google
2025-05-02T07:28:32.408082,"Harrisburg, PA","Boston, MA",413.05,7.76,17.67,Clouds,ORS
2025-05-02T07:28:33.493347,"Harrisburg, PA","Boston, MA",395.26,6.65,17.67,Clouds,HERE
2025-05-02T07:28:36.304407,"Harrisburg, PA","Boston, MA",393.78,6.84,17.67,Clouds,Mapbox
2025-05-02T07:28:40.803764,"Harrisburg, PA","Boise, ID",2335.11,34.08,17.67,Clouds,Google
2025-05-02T07:28:42.761608,"Harrisburg, PA","Boise, ID",2335.32,36.6,17.67,Clouds,ORS
2025-05-02T07:28:43.946391,"Harrisburg, PA","Boise, ID",2338.48,33.91,17.67,Clouds,HERE
2025-05-02T07:28:47.130382,"Harrisburg, PA","Boise, ID",2337.63,35.39,17.67,Clouds,Mapbox
2025-05-02T07:28:50.125557,"Harrisburg, PA","Portland, ME",479.7,7.7,17.67,Clouds,Google
2025-05-02T07:28:51.970462,"Harrisburg, PA","Portland, ME",514.59,9.54,17.67,Clouds,ORS
2025-05-02T07:28:53.063791,"Harrisburg, PA","Portland, ME",495.03,8.21,17.67,Clouds,HERE
2025-05-02T07:28:55.757457,"Harrisburg, PA","Portland, ME",492.89,8.31,17.67,Clouds,Mapbox
2025-05-02T07:29:00.576125,"Harrisburg, PA","Portland, OR",2761.81,40.46,17.66,Clouds,Google
2025-05-02T07:29:02.565001,"Harrisburg, PA","Portland, OR",2760.86,43.51,17.67,Clouds,ORS
2025-05-02T07:29:03.762624,"Harrisburg, PA","Portland, OR",2765.28,40.96,17.66,Clouds,HERE
2025-05-02T07:29:07.114361,"Harrisburg, PA","Portland, OR",2764.22,42.02,17.66,Clouds,Mapbox
2025-05-02T07:29:10.333255,"Nashville, TN","Harrisburg, PA",719.77,10.63,18.84,Clouds,Google
2025-05-02T07:29:12.334501,"Nashville, TN","Harrisburg, PA",718.26,11.98,18.84,Clouds,ORS
2025-05-02T07:29:13.436482,"Nashville, TN","Harrisburg, PA",718.08,11.07,18.84,Clouds,HERE
2025-05-02T07:29:16.054965,"Nashville, TN","Harrisburg, PA",719.08,10.98,18.84,Clouds,Mapbox
2025-05-02T07:29:19.537367,"Nashville, TN","Salt Lake City, UT",1634.73,24.09,18.84,Clouds,Google
2025-05-02T07:29:21.459565,"Nashville, TN","Salt Lake City, UT",1634.8,25.69,18.84,Clouds,ORS
2025-05-02T07:29:22.609895,"Nashville, TN","Salt Lake City, UT",1632.95,23.61,18.84,Clouds,HERE
2025-05-02T07:29:25.450985,"Nashville, TN","Salt Lake City, UT",1632.28,24.78,18.84,Clouds,Mapbox
2025-05-02T07:29:29.156600,"Nashville, TN","Denver, CO",1305.2,18.64,18.84,Clouds,Google
2025-05-02T07:29:30.912186,"Nashville, TN","Denver, CO",1156.64,18.62,18.84,Clouds,ORS
2025-05-02T07:29:32.040133,"Nashville, TN","Denver, CO",1157.76,16.88,18.84,Clouds,HERE
2025-05-02T07:29:34.906349,"Nashville, TN","Denver, CO",1157.07,17.32,18.84,Clouds,Mapbox
2025-05-02T07:29:38.423840,"Nashville, TN","New York City, NY",885.77,13.28,18.84,Clouds,Google
2025-05-02T07:29:40.451942,"Nashville, TN","New York City, NY",884.14,15.16,18.84,Clouds,ORS
2025-05-02T07:29:41.563211,"Nashville, TN","New York City, NY",886.13,14.06,18.84,Clouds,HERE
2025-05-02T07:29:44.449519,"Nashville, TN","New York City, NY",885.08,13.85,18.84,Clouds,Mapbox
2025-05-02T07:29:47.211477,"Nashville, TN","Cincinnati, OH",272.45,4.08,18.84,Clouds,Google
2025-05-02T07:29:48.854820,"Nashville, TN","Cincinnati, OH",274.87,4.67,18.84,Clouds,ORS
2025-05-02T07:29:49.932278,"Nashville, TN","Cincinnati, OH",272.47,4.29,18.84,Clouds,HERE
2025-05-02T07:29:52.459772,"Nashville, TN","Cincinnati, OH",272.18,4.25,18.84,Clouds,Mapbox
2025-05-02T07:29:57.013064,"Nashville, TN","Seattle, WA",2390.78,35.14,18.84,Clouds,Google
2025-05-02T07:29:58.972076,"Nashville, TN","Seattle, WA",2416.17,37.88,18.84,Clouds,ORS
2025-05-02T07:30:00.150158,"Nashville, TN","Seattle, WA",2394.6,35.82,18.84,Clouds,HERE
2025-05-02T07:30:03.399798,"Nashville, TN","Seattle, WA",2392.25,36.43,18.84,Clouds,Mapbox
2025-05-02T07:30:06.718211,"Nashville, TN","Orlando, FL",686.59,10.0,18.84,Clouds,Google
2025-05-02T07:30:08.467477,"Nashville, TN","Orlando, FL",688.58,11.55,18.84,Clouds,ORS
2025-05-02T07:30:09.565452,"Nashville, TN","Orlando, FL",690.12,10.35,18.84,Clouds,HERE
2025-05-02T07:30:12.261028,"Nashville, TN","Orlando, FL",685.91,10.51,18.84,Clouds,Mapbox
2025-05-02T07:30:15.482729,"Nashville, TN","Washington, DC",665.81,9.93,18.84,Clouds,Google
2025-05-02T07:30:17.384799,"Nashville, TN","Washington, DC",663.79,11.06,18.84,Clouds,ORS
2025-05-02T07:30:18.480421,"Nashville, TN","Washington, DC",673.13,10.57,18.84,Clouds,HERE
2025-05-02T07:30:21.145723,"Nashville, TN","Washington, DC",664.14,10.25,18.84,Clouds,Mapbox
2025-05-02T07:30:25.151376,"Nashville, TN","Detroit, MI",534.89,7.86,18.84,Clouds,Google
2025-05-02T07:30:26.881878,"Nashville, TN","Detroit, MI",536.49,9.35,18.84,Clouds,ORS
2025-05-02T07:30:27.997846,"Nashville, TN","Detroit, MI",533.75,8.3,18.84,Clouds,HERE
2025-05-02T07:30:30.627736,"Nashville, TN","Detroit, MI",534.39,8.2,18.84,Clouds,Mapbox
2025-05-02T07:30:33.872039,"Nashville, TN","Houston, TX",778.86,11.85,18.84,Clouds,Google
2025-05-02T07:30:35.724226,"Nashville, TN","Houston, TX",778.88,13.16,18.84,Clouds,ORS
2025-05-02T07:30:36.870262,"Nashville, TN","Houston, TX",782.66,12.22,18.84,Clouds,HERE
2025-05-02T07:30:40.294122,"Nashville, TN","Houston, TX",797.98,12.47,18.84,Clouds,Mapbox
2025-05-02T07:30:43.986377,"Nashville, TN","Miami, FL",910.45,13.22,18.84,Clouds,Google
2025-05-02T07:30:45.832444,"Nashville, TN","Miami, FL",912.32,15.26,18.84,Clouds,ORS
2025-05-02T07:30:46.989060,"Nashville, TN","Miami, FL",912.53,14.15,18.84,Clouds,HERE
2025-05-02T07:30:49.692348,"Nashville, TN","Miami, FL",908.75,13.91,18.84,Clouds,Mapbox
2025-05-02T07:30:53.360384,"Nashville, TN","Baltimore, MD",703.35,10.48,18.84,Clouds,Google
2025-05-02T07:30:55.514946,"Nashville, TN","Baltimore, MD",701.7,11.78,18.84,Clouds,ORS
2025-05-02T07:30:56.743400,"Nashville, TN","Baltimore, MD",704.41,11.47,18.84,Clouds,HERE
2025-05-02T07:30:59.449969,"Nashville, TN","Baltimore, MD",700.03,11.05,18.84,Clouds,Mapbox
2025-05-02T07:31:02.669437,"Nashville, TN","Pittsburgh, PA",560.45,8.37,18.84,Clouds,Google
2025-05-02T07:31:04.410371,"Nashville, TN","Pittsburgh, PA",572.36,9.94,18.84,Clouds,ORS
2025-05-02T07:31:05.583224,"Nashville, TN","Pittsburgh, PA",561.93,8.85,18.84,Clouds,HERE
2025-05-02T07:31:08.182299,"Nashville, TN","Pittsburgh, PA",561.15,8.89,18.84,Clouds,Mapbox
2025-05-02T07:31:13.329402,"Nashville, TN","Las Vegas, NV",1792.76,25.69,18.84,Clouds,Google
2025-05-02T07:31:15.198682,"Nashville, TN","Las Vegas, NV",1793.34,27.73,18.84,Clouds,ORS
2025-05-02T07:31:16.336105,"Nashville, TN","Las Vegas, NV",1799.79,25.73,18.84,Clouds,HERE
2025-05-02T07:31:19.241304,"Nashville, TN","Las Vegas, NV",1796.27,26.89,18.84,Clouds,Mapbox
2025-05-02T07:31:22.455286,"Nashville, TN","Chicago, IL",471.33,7.03,18.84,Clouds,Google
2025-05-02T07:31:24.283046,"Nashville, TN","Chicago, IL",468.38,8.52,18.84,Clouds,ORS
2025-05-02T07:31:25.374691,"Nashville, TN","Chicago, IL",470.42,7.7,18.84,Clouds,HERE
2025-05-02T07:31:28.044152,"Nashville, TN","Chicago, IL",470.14,7.35,18.84,Clouds,Mapbox
2025-05-02T07:31:31.817816,"Nashville, TN","Boston, MA",1153.72,17.0,18.84,Clouds,Google
2025-05-02T07:31:33.671194,"Nashville, TN","Boston, MA",1126.26,19.51,18.84,Clouds,ORS
2025-05-02T07:31:34.844974,"Nashville, TN","Boston, MA",1109.94,17.88,18.84,Clouds,HERE
2025-05-02T07:31:37.970274,"Nashville, TN","Boston, MA",1107.8,17.59,18.84,Clouds,Mapbox
2025-05-02T07:31:42.230147,"Nashville, TN","Boise, ID",1926.58,27.96,18.84,Clouds,Google
2025-05-02T07:31:44.150047,"Nashville, TN","Boise, ID",1930.5,29.88,18.84,Clouds,ORS
2025-05-02T07:31:45.318237,"Nashville, TN","Boise, ID",1928.54,27.7,18.84,Clouds,HERE
2025-05-02T07:31:48.242689,"Nashville, TN","Boise, ID",1927.76,29.09,18.84,Clouds,Mapbox
2025-05-02T07:31:52.814679,"Nashville, TN","Portland, ME",1253.36,18.43,18.84,Clouds,Google
2025-05-02T07:31:54.716940,"Nashville, TN","Portland, ME",1227.81,21.28,18.84,Clouds,ORS
2025-05-02T07:31:55.889454,"Nashville, TN","Portland, ME",1208.92,19.42,18.84,Clouds,HERE
2025-05-02T07:31:58.879500,"Nashville, TN","Portland, ME",1206.91,19.07,18.84,Clouds,Mapbox
2025-05-02T07:32:03.416829,"Nashville, TN","Portland, OR",2353.28,34.34,18.84,Clouds,Google
2025-05-02T07:32:05.772880,"Nashville, TN","Portland, OR",2356.04,36.79,18.84,Clouds,ORS
2025-05-02T07:32:06.941797,"Nashville, TN","Portland, OR",2355.34,34.77,18.84,Clouds,HERE
2025-05-02T07:32:10.537229,"Nashville, TN","Portland, OR",2354.35,35.71,18.84,Clouds,Mapbox
2025-05-02T07:32:14.632006,"Salt Lake City, UT","Harrisburg, PA",2039.26,29.88,10.76,Clear,Google
2025-05-02T07:32:16.585491,"Salt Lake City, UT","Harrisburg, PA",2044.33,32.47,10.76,Clear,ORS
2025-05-02T07:32:20.890690,"Salt Lake City, UT","Harrisburg, PA",2043.01,29.74,10.76,Clear,HERE
2025-05-02T07:32:24.164765,"Salt Lake City, UT","Harrisburg, PA",2042.36,31.05,10.75,Clear,Mapbox
2025-05-02T07:32:28.069021,"Salt Lake City, UT","Nashville, TN",1627.79,23.77,10.41,Clear,Google
2025-05-02T07:32:29.907113,"Salt Lake City, UT","Nashville, TN",1634.44,25.61,10.76,Clear,ORS
2025-05-02T07:32:31.090338,"Salt Lake City, UT","Nashville, TN",1637.37,23.89,10.75,Clear,HERE
2025-05-02T07:32:34.002334,"Salt Lake City, UT","Nashville, TN",1636.77,24.76,10.41,Clear,Mapbox
2025-05-02T07:32:38.168961,"Salt Lake City, UT","Denver, CO",519.27,7.82,10.41,Clear,Google
2025-05-02T07:32:39.916414,"Salt Lake City, UT","Denver, CO",535.08,8.14,10.41,Clear,ORS
2025-05-02T07:32:41.000329,"Salt Lake City, UT","Denver, CO",520.2,7.74,10.41,Clear,HERE
2025-05-02T07:32:43.644543,"Salt Lake City, UT","Denver, CO",520.27,8.49,10.41,Clear,Mapbox
2025-05-02T07:32:47.734734,"Salt Lake City, UT","New York City, NY",2171.31,32.05,10.41,Clear,Google
2025-05-02T07:32:49.707178,"Salt Lake City, UT","New York City, NY",2178.71,34.98,10.41,Clear,ORS
2025-05-02T07:32:50.898736,"Salt Lake City, UT","New York City, NY",2174.73,32.02,10.41,Clear,HERE
2025-05-02T07:32:54.142224,"Salt Lake City, UT","New York City, NY",2175.1,33.65,10.41,Clear,Mapbox
2025-05-02T07:32:58.183914,"Salt Lake City, UT","Cincinnati, OH",1631.38,23.75,10.41,Clear,Google
2025-05-02T07:33:00.179490,"Salt Lake City, UT","Cincinnati, OH",1633.74,25.84,10.41,Clear,ORS
2025-05-02T07:33:01.341755,"Salt Lake City, UT","Cincinnati, OH",1636.85,24.01,10.41,Clear,HERE
2025-05-02T07:33:04.145275,"Salt Lake City, UT","Cincinnati, OH",1652.05,24.79,10.41,Clear,Mapbox
2025-05-02T07:33:07.475297,"Salt Lake City, UT","Seattle, WA",839.81,12.33,10.41,Clear,Google
2025-05-02T07:33:09.289105,"Salt Lake City, UT","Seattle, WA",825.96,13.05,10.41,Clear,ORS
2025-05-02T07:33:10.377223,"Salt Lake City, UT","Seattle, WA",842.64,13.24,10.41,Clear,HERE
2025-05-02T07:33:12.950538,"Salt Lake City, UT","Seattle, WA",840.95,12.93,10.41,Clear,Mapbox
2025-05-02T07:33:17.639805,"Salt Lake City, UT","Orlando, FL",2311.73,33.6,10.76,Clear,Google
2025-05-02T07:33:19.598966,"Salt Lake City, UT","Orlando, FL",2322.29,37.09,10.76,Clear,ORS
2025-05-02T07:33:20.814126,"Salt Lake City, UT","Orlando, FL",2326.11,34.03,10.76,Clear,HERE
2025-05-02T07:33:23.922007,"Salt Lake City, UT","Orlando, FL",2321.26,35.13,10.76,Clear,Mapbox
2025-05-02T07:33:28.101090,"Salt Lake City, UT","Washington, DC",2077.66,30.65,10.76,Clear,Google
2025-05-02T07:33:32.227106,"Salt Lake City, UT","Washington, DC",2080.46,33.45,10.76,Clear,ORS
2025-05-02T07:33:33.413447,"Salt Lake City, UT","Washington, DC",2100.54,30.89,10.76,Clear,HERE
2025-05-02T07:33:36.669397,"Salt Lake City, UT","Washington, DC",2081.93,32.02,10.76,Clear,Mapbox
2025-05-02T07:33:40.634581,"Salt Lake City, UT","Detroit, MI",1665.31,24.12,10.76,Clear,Google
2025-05-02T07:33:42.671705,"Salt Lake City, UT","Detroit, MI",1664.06,26.14,10.76,Clear,ORS
2025-05-02T07:33:43.836027,"Salt Lake City, UT","Detroit, MI",1666.87,24.25,10.76,Clear,HERE
2025-05-02T07:33:46.596978,"Salt Lake City, UT","Detroit, MI",1665.4,25.18,10.76,Clear,Mapbox
2025-05-02T07:33:49.945617,"Salt Lake City, UT","Houston, TX",1477.16,22.32,10.76,Clear,Google
2025-05-02T07:33:51.787582,"Salt Lake City, UT","Houston, TX",1644.0,24.78,10.75,Clear,ORS
2025-05-02T07:33:53.028028,"Salt Lake City, UT","Houston, TX",1480.64,22.24,10.41,Clear,HERE
2025-05-02T07:33:55.884215,"Salt Lake City, UT","Houston, TX",1481.12,24.03,10.76,Clear,Mapbox
2025-05-02T07:34:01.169743,"Salt Lake City, UT","Miami, FL",2537.76,36.79,10.41,Clear,Google
2025-05-02T07:34:03.149915,"Salt Lake City, UT","Miami, FL",2546.03,40.8,10.76,Clear,ORS
2025-05-02T07:34:04.360823,"Salt Lake City, UT","Miami, FL",2548.52,37.39,10.41,Clear,HERE
2025-05-02T07:34:07.579277,"Salt Lake City, UT","Miami, FL",2544.09,38.52,10.76,Clear,Mapbox
2025-05-02T07:34:12.243723,"Salt Lake City, UT","Baltimore, MD",2083.96,30.57,10.41,Clear,Google
2025-05-02T07:34:14.678852,"Salt Lake City, UT","Baltimore, MD",2086.27,33.38,10.41,Clear,ORS
2025-05-02T07:34:15.861384,"Salt Lake City, UT","Baltimore, MD",2089.31,30.58,10.41,Clear,HERE
2025-05-02T07:34:19.051786,"Salt Lake City, UT","Baltimore, MD",2087.71,31.88,10.41,Clear,Mapbox
2025-05-02T07:34:23.091869,"Salt Lake City, UT","Pittsburgh, PA",1842.21,26.85,10.41,Clear,Google
2025-05-02T07:34:25.651998,"Salt Lake City, UT","Pittsburgh, PA",1844.48,29.24,10.41,Clear,ORS
2025-05-02T07:34:26.892919,"Salt Lake City, UT","Pittsburgh, PA",1845.88,26.84,10.41,Clear,HERE
2025-05-02T07:34:29.763592,"Salt Lake City, UT","Pittsburgh, PA",1845.6,28.0,10.41,Clear,Mapbox
2025-05-02T07:34:32.695957,"Salt Lake City, UT","Las Vegas, NV",420.95,5.79,10.41,Clear,Google
2025-05-02T07:34:34.347056,"Salt Lake City, UT","Las Vegas, NV",419.91,6.41,10.41,Clear,ORS
2025-05-02T07:34:35.419614,"Salt Lake City, UT","Las Vegas, NV",420.09,5.66,10.41,Clear,HERE
2025-05-02T07:34:37.939452,"Salt Lake City, UT","Las Vegas, NV",421.97,6.13,10.41,Clear,Mapbox
2025-05-02T07:34:41.710487,"Salt Lake City, UT","Chicago, IL",1397.07,20.27,10.41,Clear,Google
2025-05-02T07:34:43.564092,"Salt Lake City, UT","Chicago, IL",1399.31,21.65,10.76,Clear,ORS
2025-05-02T07:34:44.694762,"Salt Lake City, UT","Chicago, IL",1399.62,20.08,10.76,Clear,HERE
2025-05-02T07:34:47.483648,"Salt Lake City, UT","Chicago, IL",1399.89,21.28,10.76,Clear,Mapbox
2025-05-02T07:34:52.524312,"Salt Lake City, UT","Boston, MA",2363.61,34.62,10.76,Clear,Google
2025-05-02T07:34:54.512441,"Salt Lake City, UT","Boston, MA",2369.04,38.44,10.76,Clear,ORS
2025-05-02T07:34:55.707484,"Salt Lake City, UT","Boston, MA",2370.96,35.19,10.76,Clear,HERE
2025-05-02T07:34:58.798589,"Salt Lake City, UT","Boston, MA",2367.77,36.11,10.76,Clear,Mapbox
2025-05-02T07:35:01.626064,"Salt Lake City, UT","Boise, ID",339.31,4.87,10.76,Clear,Google
2025-05-02T07:35:03.284247,"Salt Lake City, UT","Boise, ID",340.29,5.05,10.76,Clear,ORS
2025-05-02T07:35:04.374866,"Salt Lake City, UT","Boise, ID",341.44,4.98,10.76,Clear,HERE
2025-05-02T07:35:06.869480,"Salt Lake City, UT","Boise, ID",340.1,5.18,10.76,Clear,Mapbox
2025-05-02T07:35:11.184727,"Salt Lake City, UT","Portland, ME",2463.25,36.05,10.76,Clear,Google
2025-05-02T07:35:13.191005,"Salt Lake City, UT","Portland, ME",2470.58,40.21,10.78,Clear,ORS
2025-05-02T07:35:14.389503,"Salt Lake City, UT","Portland, ME",2470.74,36.72,10.78,Clear,HERE
2025-05-02T07:35:17.500107,"Salt Lake City, UT","Portland, ME",2466.88,37.59,10.78,Clear,Mapbox
2025-05-02T07:35:20.711224,"Salt Lake City, UT","Portland, OR",766.01,11.25,10.78,Clear,Google
2025-05-02T07:35:22.503835,"Salt Lake City, UT","Portland, OR",765.83,11.96,10.78,Clear,ORS
2025-05-02T07:35:23.597332,"Salt Lake City, UT","Portland, OR",768.24,12.08,10.78,Clear,HERE
2025-05-02T07:35:26.245902,"Salt Lake City, UT","Portland, OR",766.69,11.8,10.75,Clear,Mapbox
2025-05-02T07:35:30.852407,"Denver, CO","Harrisburg, PA",1627.93,23.96,5.72,Clouds,Google
2025-05-02T07:35:32.737855,"Denver, CO","Harrisburg, PA",1647.98,26.75,5.72,Clouds,ORS
2025-05-02T07:35:33.919922,"Denver, CO","Harrisburg, PA",1636.44,24.55,5.72,Clouds,HERE
2025-05-02T07:35:37.004306,"Denver, CO","Harrisburg, PA",1627.24,24.65,5.75,Clouds,Mapbox
2025-05-02T07:35:40.360998,"Denver, CO","Nashville, TN",1157.95,16.78,5.72,Clouds,Google
2025-05-02T07:35:42.224289,"Denver, CO","Nashville, TN",1155.81,18.53,5.72,Clouds,ORS
2025-05-02T07:35:43.373975,"Denver, CO","Nashville, TN",1164.83,17.24,5.72,Clouds,HERE
2025-05-02T07:35:46.181410,"Denver, CO","Nashville, TN",1158.25,17.32,5.72,Clouds,Mapbox
2025-05-02T07:35:49.037754,"Denver, CO","Salt Lake City, UT",519.53,7.88,5.72,Clouds,Google
2025-05-02T07:35:50.784510,"Denver, CO","Salt Lake City, UT",535.25,8.13,5.72,Clouds,ORS
2025-05-02T07:35:51.876071,"Denver, CO","Salt Lake City, UT",520.0,7.63,5.72,Clouds,HERE
2025-05-02T07:35:54.483350,"Denver, CO","Salt Lake City, UT",521.12,8.49,5.72,Clouds,Mapbox
2025-05-02T07:35:58.468004,"Denver, CO","New York City, NY",1791.33,26.29,5.72,Clouds,Google
2025-05-02T07:36:00.540026,"Denver, CO","New York City, NY",1782.36,29.27,5.72,Clouds,ORS
2025-05-02T07:36:01.765922,"Denver, CO","New York City, NY",1779.93,26.68,5.72,Clouds,HERE
2025-05-02T07:36:04.839354,"Denver, CO","New York City, NY",1778.51,27.39,5.72,Clouds,Mapbox
2025-05-02T07:36:08.146786,"Denver, CO","Cincinnati, OH",1192.5,17.25,5.72,Clouds,Google
2025-05-02T07:36:10.062232,"Denver, CO","Cincinnati, OH",1189.93,19.29,5.72,Clouds,ORS
2025-05-02T07:36:11.225704,"Denver, CO","Cincinnati, OH",1199.29,17.84,5.72,Clouds,HERE
2025-05-02T07:36:13.951481,"Denver, CO","Cincinnati, OH",1191.86,17.8,5.72,Clouds,Mapbox
2025-05-02T07:36:17.517782,"Denver, CO","Seattle, WA",1317.2,19.45,5.72,Clouds,Google
2025-05-02T07:36:19.381142,"Denver, CO","Seattle, WA",1316.62,20.33,5.72,Clouds,ORS
2025-05-02T07:36:20.495961,"Denver, CO","Seattle, WA",1316.79,20.0,5.72,Clouds,HERE
2025-05-02T07:36:23.261563,"Denver, CO","Seattle, WA",1317.45,20.55,5.72,Clouds,Mapbox
2025-05-02T07:36:27.655587,"Denver, CO","Orlando, FL",1841.24,26.61,5.72,Clouds,Google
2025-05-02T07:36:29.530052,"Denver, CO","Orlando, FL",1843.66,30.01,5.72,Clouds,ORS
2025-05-02T07:36:30.721915,"Denver, CO","Orlando, FL",1853.57,27.34,5.72,Clouds,HERE
2025-05-02T07:36:33.724996,"Denver, CO","Orlando, FL",1842.74,27.69,5.72,Clouds,Mapbox
2025-05-02T07:36:37.363085,"Denver, CO","Washington, DC",1657.48,24.66,5.72,Clouds,Google
2025-05-02T07:36:39.297234,"Denver, CO","Washington, DC",1684.11,27.74,5.72,Clouds,ORS
2025-05-02T07:36:40.500940,"Denver, CO","Washington, DC",1701.11,25.56,5.72,Clouds,HERE
2025-05-02T07:36:43.567921,"Denver, CO","Washington, DC",1658.01,25.5,5.72,Clouds,Mapbox
2025-05-02T07:36:47.481065,"Denver, CO","Detroit, MI",1285.35,18.37,5.72,Clouds,Google
2025-05-02T07:36:49.335869,"Denver, CO","Detroit, MI",1267.7,20.43,5.75,Clouds,ORS
2025-05-02T07:36:50.546337,"Denver, CO","Detroit, MI",1272.08,19.02,5.72,Clouds,HERE
2025-05-02T07:36:53.401071,"Denver, CO","Detroit, MI",1268.8,18.92,5.72,Clouds,Mapbox
2025-05-02T07:36:56.864802,"Denver, CO","Houston, TX",1025.51,15.16,5.72,Clouds,Google
2025-05-02T07:36:58.772788,"Denver, CO","Houston, TX",1035.32,17.01,5.72,Clouds,ORS
2025-05-02T07:37:00.098887,"Denver, CO","Houston, TX",1021.94,15.81,5.72,Clouds,HERE
2025-05-02T07:37:02.904796,"Denver, CO","Houston, TX",1032.52,16.6,5.72,Clouds,Mapbox
2025-05-02T07:37:07.644384,"Denver, CO","Miami, FL",2065.11,29.83,5.72,Clouds,Google
2025-05-02T07:37:09.609078,"Denver, CO","Miami, FL",2067.41,33.72,5.72,Clouds,ORS
2025-05-02T07:37:10.805773,"Denver, CO","Miami, FL",2075.98,30.62,5.75,Clouds,HERE
2025-05-02T07:37:13.857499,"Denver, CO","Miami, FL",2065.58,31.09,5.72,Clouds,Mapbox
2025-05-02T07:37:18.138259,"Denver, CO","Baltimore, MD",1663.86,24.56,5.72,Clouds,Google
